price,region,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options
2950,santa barbara,duplex,1100,3,1.0,0,0,0,0,0,0,w/d in unit,carport
2185,santa barbara,apartment,612,1,1.0,1,0,0,0,0,0,laundry on site,off-street parking
2140,santa barbara,apartment,612,1,1.0,1,0,0,0,0,0,laundry on site,off-street parking
2585,santa barbara,apartment,801,2,1.0,1,0,0,0,0,0,laundry on site,off-street parking
2500,santa barbara,apartment,900,2,1.0,1,1,1,0,0,1,laundry on site,street parking
4500,santa barbara,house,1200,2,1.0,1,1,1,0,0,1,laundry on site,carport
120,santa barbara,house,2000,3,2.0,0,0,0,1,0,1,w/d in unit,off-street parking
1806,santa maria,apartment,788,2,1.0,1,1,1,0,0,0,laundry on site,carport
1377,santa maria,apartment,560,0,1.0,1,1,1,0,0,0,laundry on site,carport
2090,santa maria,apartment,1257,3,2.0,1,1,1,0,0,0,w/d in unit,carport
2275,santa maria,apartment,1257,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1940,santa maria,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1350,santa maria,cottage/cabin,800,1,1.0,1,1,0,0,0,0,laundry on site,off-street parking
1666,santa maria,apartment,795,2,1.0,1,1,1,0,0,0,laundry in bldg,carport
1500,santa maria,apartment,1294,3,2.0,0,0,1,0,0,0,na,na
1525,santa maria,apartment,670,1,1.0,1,1,1,0,0,0,w/d in unit,carport
1408,santa maria,apartment,655,1,1.0,1,1,1,0,0,0,laundry in bldg,carport
1427,santa maria,apartment,825,2,1.0,1,1,0,0,0,0,laundry on site,carport
2180,santa maria,apartment,1257,3,2.0,1,1,1,0,0,0,w/d in unit,carport
1867,santa maria,apartment,1084,2,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1655,santa maria,apartment,608,1,1.0,1,1,1,0,0,0,laundry on site,carport
1441,santa maria,apartment,655,1,1.0,1,1,1,0,0,0,laundry on site,carport
1900,santa maria,house,1004,3,1.0,0,0,1,0,0,0,w/d in unit,off-street parking
2350,santa maria,house,1900,3,2.0,0,0,0,1,0,0,w/d hookups,attached garage
1192,santa maria,apartment,393,0,1.0,0,0,1,0,0,0,na,na
2255,santa maria,apartment,1257,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2150,santa maria,apartment,1154,3,2.0,1,1,0,0,0,0,w/d hookups,off-street parking
2495,santa maria,house,1856,3,2.0,1,1,0,1,0,0,laundry in bldg,attached garage
1430,santa maria,apartment,655,1,1.0,1,1,1,0,0,0,laundry in bldg,carport
2000,santa maria,house,1459,3,2.0,0,0,1,0,0,0,w/d hookups,attached garage
1650,santa maria,house,1015,3,1.0,0,0,1,0,0,0,na,attached garage
1427,santa maria,apartment,825,2,1.0,1,1,0,0,0,0,laundry on site,carport
1950,santa maria,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1950,santa maria,apartment,750,1,1.0,1,1,1,0,0,1,w/d in unit,off-street parking
1650,santa maria,condo,882,2,1.5,0,0,1,0,0,0,w/d hookups,carport
1995,santa maria,manufactured,1536,3,2.0,0,0,1,0,0,0,w/d hookups,detached garage
1700,santa maria,apartment,1100,2,1.0,0,0,1,0,0,0,w/d hookups,street parking
2245,santa maria,apartment,1257,2,2.0,1,1,1,0,0,0,w/d in unit,carport
1700,santa maria,house,840,1,1.0,1,0,0,0,0,0,w/d hookups,off-street parking
1700,santa maria,apartment,1140,2,3.0,1,1,1,0,0,0,w/d in unit,attached garage
2095,santa maria,house,1555,5,2.0,1,1,0,0,0,0,w/d hookups,street parking
2185,santa maria,apartment,1257,3,2.0,1,1,1,0,0,0,w/d in unit,carport
500,santa maria,house,610,2,1.0,1,0,1,0,0,0,na,na
2500,santa maria,house,2364,4,3.0,0,0,1,0,0,0,w/d hookups,attached garage
1650,santa maria,house,840,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1900,santa maria,house,1600,4,0.0,0,0,1,0,0,0,w/d hookups,na
2300,santa maria,house,1685,3,2.0,0,0,0,0,0,0,w/d hookups,attached garage
1250,santa maria,in-law,230,0,1.0,0,0,1,0,0,0,no laundry on site,street parking
2200,santa maria,house,1612,3,2.5,0,0,1,0,0,0,w/d hookups,carport
1775,santa maria,apartment,829,2,1.0,1,0,1,0,0,0,laundry on site,off-street parking
1650,santa maria,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1575,santa maria,apartment,510,1,1.0,1,1,0,0,0,0,laundry on site,off-street parking
3150,santa maria,house,2300,5,3.0,0,0,1,0,0,0,na,na
2400,santa maria,house,1200,4,2.0,0,0,0,0,0,0,w/d hookups,attached garage
1595,santa maria,condo,882,2,1.5,0,0,0,0,0,0,w/d hookups,carport
3150,santa maria,house,1800,3,2.0,1,1,0,0,0,0,laundry on site,attached garage
1395,santa maria,condo,731,1,1.0,1,1,0,0,0,0,w/d in unit,detached garage
1995,santa maria,house,1288,4,2.0,0,0,0,0,0,0,w/d in unit,attached garage
550,santa maria,house,905,2,1.0,0,0,1,0,0,0,na,na
2400,santa maria,house,1229,2,2.0,0,1,0,0,0,0,w/d in unit,detached garage
2860,santa maria,house,2385,5,2.5,0,0,0,0,0,0,na,na
1850,santa maria,condo,1250,3,2.0,0,0,1,0,0,0,w/d in unit,attached garage
1600,santa maria,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1520,santa maria,apartment,683,1,1.0,1,0,0,1,1,0,w/d hookups,off-street parking
1900,santa maria,apartment,998,2,2.0,1,1,0,1,1,0,w/d hookups,off-street parking
1900,santa maria,house,1458,4,2.0,0,0,1,0,0,0,na,na
1520,santa maria,apartment,657,1,1.0,1,0,0,0,0,0,w/d hookups,carport
2100,santa maria,house,1218,3,2.0,0,1,1,0,0,0,w/d hookups,attached garage
2050,santa maria,apartment,1440,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
1040,santa maria,apartment,840,2,1.5,0,0,0,0,0,0,laundry on site,attached garage
1600,santa maria,house,1000,2,1.0,0,0,0,0,0,0,w/d in unit,detached garage
3050,santa maria,house,2144,2,2.0,0,0,1,0,0,0,w/d in unit,attached garage
2800,santa maria,house,1900,3,2.0,0,0,0,0,0,0,w/d hookups,attached garage
1700,santa maria,apartment,700,2,1.0,0,1,0,0,0,1,w/d in unit,street parking
1450,santa maria,manufactured,1040,2,1.5,0,0,1,0,0,0,w/d in unit,carport
1500,santa maria,apartment,657,1,1.0,1,0,0,0,0,0,w/d hookups,carport
1790,santa maria,apartment,800,2,1.0,1,0,0,0,0,0,w/d hookups,carport
2280,santa maria,house,1612,3,2.5,0,0,1,0,0,0,w/d hookups,na
2500,santa maria,house,1100,3,1.5,0,0,0,0,0,0,w/d hookups,attached garage
1800,santa maria,apartment,1400,1,1.0,1,1,1,0,0,0,laundry in bldg,off-street parking
2280,santa maria,house,1620,3,2.5,0,0,1,0,0,0,w/d hookups,na
1560,santa maria,apartment,683,1,1.0,1,0,0,1,0,0,w/d hookups,off-street parking
1955,santa maria,apartment,998,2,2.0,1,0,0,1,0,0,w/d hookups,off-street parking
1050,santa maria,cottage/cabin,350,0,1.0,0,0,0,0,0,0,w/d hookups,street parking
1600,santa maria,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1395,santa maria,apartment,587,1,1.0,0,0,0,0,0,0,laundry on site,carport
1585,santa maria,apartment,683,1,1.0,1,0,0,1,1,0,w/d hookups,off-street parking
1600,santa maria,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
1495,SF bay area,duplex,500,1,1.0,0,0,1,0,0,0,na,na
1525,santa maria,apartment,500,1,1.0,1,1,1,0,0,0,laundry on site,carport
600,santa maria,house,705,2,2.0,1,1,1,0,0,0,na,na
650,santa maria,apartment,300,0,1.0,1,1,1,1,0,0,laundry on site,off-street parking
650,santa maria,apartment,300,0,1.0,1,1,1,1,0,0,laundry on site,off-street parking
1595,santa maria,apartment,815,2,1.0,1,0,0,0,0,0,laundry on site,carport
1585,santa maria,apartment,815,2,1.0,1,0,0,0,0,0,laundry on site,carport
2900,SF bay area,house,1258,3,2.0,1,1,0,0,0,0,w/d hookups,detached garage
1375,santa maria,apartment,610,2,1.0,1,0,0,0,0,0,laundry on site,carport
1400,santa maria,house,1100,1,1.0,0,0,1,0,0,0,w/d hookups,street parking
2500,santa maria,apartment,800,1,1.0,1,1,1,1,1,1,w/d in unit,off-street parking
1865,santa maria,apartment,800,2,1.0,1,0,0,0,0,0,w/d hookups,carport
1850,santa maria,apartment,998,2,2.0,1,0,0,1,1,0,w/d hookups,off-street parking
2400,santa maria,house,1503,2,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1600,santa maria,apartment,850,2,1.0,1,1,1,0,0,0,w/d in unit,off-street parking
3400,SF bay area,apartment,850,2,1.0,0,0,0,0,0,0,laundry on site,carport
1159,santa maria,apartment,300,0,1.0,1,1,1,1,0,0,laundry on site,off-street parking
1910,santa maria,apartment,800,2,1.0,1,0,0,0,0,0,w/d hookups,carport
1895,SF bay area,duplex,500,2,1.0,0,0,1,0,0,0,na,na
1495,SF bay area,duplex,500,1,1.0,0,0,1,0,0,0,na,na
2000,SF bay area,condo,432,0,1.0,1,1,1,1,0,1,laundry in bldg,attached garage
1995,SF bay area,duplex,500,2,1.0,0,0,1,0,0,0,na,na
1495,SF bay area,duplex,500,1,1.0,0,0,1,0,0,0,na,na
5350,SF bay area,apartment,1400,3,1.0,0,1,0,0,0,0,laundry on site,street parking
2065,SF bay area,apartment,475,1,1.0,0,0,0,0,0,0,w/d in unit,street parking
3850,SF bay area,house,1704,4,2.0,0,0,1,0,0,0,w/d hookups,attached garage
3999,SF bay area,house,2520,4,2.0,1,0,0,0,0,1,w/d in unit,attached garage
1675,SF bay area,apartment,575,1,1.0,0,0,0,0,0,0,laundry on site,carport
2575,SF bay area,apartment,652,1,1.0,0,0,1,0,0,0,na,na
3750,SF bay area,house,1778,3,2.0,1,0,0,1,0,0,w/d in unit,attached garage
2400,SF bay area,flat,800,1,1.0,0,0,0,0,0,1,w/d in unit,off-street parking
2900,SF bay area,house,1100,3,2.0,0,0,1,1,0,0,w/d hookups,carport
4461,SF bay area,apartment,721,1,1.0,1,1,0,1,0,0,w/d in unit,attached garage
3603,SF bay area,apartment,710,1,1.0,1,1,0,1,0,0,w/d in unit,attached garage
1856,SF bay area,apartment,804,1,1.0,1,1,1,0,0,0,w/d in unit,carport
3000,SF bay area,apartment,700,2,1.0,0,0,0,0,0,0,w/d in unit,attached garage
4825,SF bay area,apartment,35,2,1.0,1,1,0,0,0,0,w/d in unit,no parking
2622,SF bay area,apartment,560,1,1.0,0,0,1,0,0,0,na,na
3495,SF bay area,condo,1035,2,2.0,0,0,0,0,0,0,w/d in unit,attached garage
1400,SF bay area,apartment,650,1,1.0,0,0,1,0,0,0,no laundry on site,off-street parking
1895,SF bay area,apartment,700,1,1.0,0,0,1,0,0,0,laundry in bldg,carport
2700,SF bay area,apartment,700,1,1.0,0,0,0,0,0,0,laundry on site,detached garage
2695,SF bay area,apartment,800,2,1.0,1,1,1,0,0,0,w/d in unit,carport
1750,SF bay area,apartment,550,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
2000,SF bay area,in-law,400,2,1.0,0,0,0,0,0,0,na,street parking
4000,SF bay area,apartment,2000,4,2.0,1,0,0,0,0,0,w/d hookups,off-street parking
4970,SF bay area,apartment,1000,2,2.0,1,1,0,0,0,0,w/d in unit,off-street parking
1845,SF bay area,cottage/cabin,640,1,1.0,0,0,1,0,0,0,w/d in unit,street parking
3250,SF bay area,apartment,1100,1,1.0,1,1,0,0,0,0,laundry in bldg,carport
1800,SF bay area,cottage/cabin,550,1,1.0,1,1,1,0,0,0,w/d in unit,street parking
2599,SF bay area,apartment,730,1,1.0,1,0,1,0,0,0,w/d in unit,attached garage
4150,SF bay area,condo,722,1,1.0,0,0,0,0,0,0,w/d in unit,attached garage
2050,SF bay area,apartment,735,2,1.0,1,0,1,0,0,0,laundry on site,carport
4395,SF bay area,house,2200,5,2.5,0,0,0,0,0,0,w/d hookups,attached garage
2310,SF bay area,apartment,647,1,1.0,1,1,0,0,0,0,w/d in unit,na
5126,SF bay area,apartment,1154,2,2.0,1,1,0,1,0,0,w/d in unit,attached garage
2500,SF bay area,house,1584,3,2.0,1,1,0,1,1,0,na,na
2795,SF bay area,apartment,800,2,1.0,0,0,0,0,0,0,laundry in bldg,carport
4500,SF bay area,townhouse,1714,3,3.5,0,0,0,0,1,0,w/d in unit,attached garage
3750,SF bay area,house,1653,3,2.0,0,0,0,0,0,0,w/d in unit,attached garage
2650,SF bay area,apartment,688,1,1.0,1,0,1,0,0,0,laundry on site,carport
4298,ventura county,house,2089,4,3.0,1,1,1,0,0,0,na,na
2950,SF bay area,house,1300,3,1.0,0,0,1,0,0,0,w/d in unit,na
2500,SF bay area,house,779,2,1.0,1,0,1,0,0,0,laundry on site,attached garage
3000,SF bay area,condo,740,1,1.0,0,0,0,1,0,0,w/d in unit,attached garage
2390,SF bay area,house,400,1,1.0,0,0,0,1,0,1,na,na
4500,SF bay area,apartment,1100,3,1.0,1,1,1,0,0,0,w/d in unit,street parking
3000,SF bay area,house,2108,4,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2896,SF bay area,apartment,891,1,1.0,0,0,1,0,0,0,na,na
3395,SF bay area,apartment,935,2,1.0,1,1,1,0,0,0,w/d in unit,carport
4340,SF bay area,apartment,1117,2,2.0,0,0,1,0,0,0,na,na
2250,SF bay area,duplex,920,2,1.0,1,1,0,0,0,0,w/d in unit,detached garage
2499,ventura county,apartment,1201,3,2.0,1,1,0,1,0,0,w/d in unit,attached garage
2269,ventura county,apartment,1160,2,2.0,0,0,1,0,0,0,na,na
1950,SF bay area,townhouse,1006,2,1.5,0,0,0,0,0,0,w/d in unit,carport
2400,SF bay area,apartment,765,1,1.0,1,1,1,0,0,0,laundry on site,carport
3600,SF bay area,apartment,1200,3,1.0,0,0,0,0,0,0,w/d in unit,off-street parking
2350,SF bay area,apartment,650,1,1.0,0,0,0,0,0,0,laundry on site,carport
4080,SF bay area,apartment,1052,2,2.0,0,0,1,0,0,0,na,na
2950,SF bay area,apartment,1027,2,2.0,1,1,1,0,0,0,w/d in unit,carport
2175,SF bay area,apartment,665,1,1.0,0,0,1,0,0,0,na,na
2295,SF bay area,house,908,2,1.0,1,0,0,0,0,0,w/d in unit,street parking
3400,SF bay area,duplex,1010,2,1.0,0,0,0,0,0,0,na,street parking
1700,SF bay area,apartment,1000,1,1.0,0,1,0,0,0,1,w/d in unit,street parking
2500,SF bay area,apartment,1100,3,1.5,1,1,1,0,0,0,no laundry on site,off-street parking
1670,SF bay area,house,420,2,1.0,0,0,0,0,0,1,w/d in unit,carport
3685,SF bay area,apartment,723,1,1.0,0,0,1,0,0,0,na,na
1999,SF bay area,house,1500,3,2.0,0,1,1,0,0,0,na,na
3250,SF bay area,apartment,975,2,1.5,1,1,1,0,0,0,na,carport
2695,SF bay area,apartment,868,2,1.0,1,0,1,0,0,0,laundry on site,carport
2950,SF bay area,condo,1181,3,2.0,1,1,1,0,0,0,laundry on site,carport
4500,SF bay area,house,2600,4,2.5,0,0,1,0,0,0,w/d in unit,attached garage
3450,SF bay area,duplex,1400,4,2.0,1,1,1,0,0,0,w/d hookups,carport
2800,SF bay area,apartment,2650,4,3.0,0,0,1,0,0,0,na,na
2200,SF bay area,in-law,670,2,1.0,0,0,0,0,0,0,laundry in bldg,off-street parking
3000,SF bay area,house,1500,3,2.0,0,0,0,0,0,0,w/d hookups,attached garage
3700,SF bay area,townhouse,2158,3,3.0,1,1,0,0,0,0,w/d in unit,attached garage
4250,SF bay area,house,1620,2,1.0,0,0,0,0,0,0,w/d in unit,attached garage
3000,SF bay area,apartment,650,1,1.0,0,0,1,0,0,0,w/d in unit,attached garage
6850,SF bay area,house,2300,4,2.0,1,1,0,0,0,0,w/d in unit,na
1500,SF bay area,apartment,520,1,1.0,0,0,0,0,0,0,laundry on site,street parking
4495,SF bay area,flat,1500,1,1.0,0,0,0,0,0,0,na,off-street parking
1500,SF bay area,apartment,300,1,1.0,1,1,0,0,0,1,laundry on site,attached garage
3143,SF bay area,apartment,1134,2,2.0,1,1,0,0,0,0,w/d in unit,carport
3349,SF bay area,apartment,1226,2,2.0,1,0,1,0,0,0,w/d in unit,attached garage
7641,SF bay area,apartment,1482,2,2.0,0,0,1,0,0,0,na,na
5650,SF bay area,condo,1586,2,2.5,0,0,0,0,0,0,w/d in unit,attached garage
1750,SF bay area,apartment,400,1,0.0,1,1,0,0,0,0,na,na
2600,SF bay area,house,2000,3,2.5,0,0,0,0,0,0,w/d in unit,attached garage
3700,SF bay area,house,1200,2,1.0,0,0,0,0,0,0,laundry in bldg,na
2950,SF bay area,townhouse,2400,3,2.0,1,1,0,0,0,0,w/d in unit,carport
2950,SF bay area,townhouse,2400,3,2.0,1,1,1,0,0,0,w/d in unit,off-street parking
2580,SF bay area,apartment,424,0,1.0,1,1,0,0,0,0,w/d in unit,detached garage
3100,SF bay area,house,1400,2,1.0,0,0,0,0,0,0,no laundry on site,street parking
1500,SF bay area,apartment,300,1,1.0,1,1,0,0,0,1,laundry on site,attached garage
4200,SF bay area,house,1798,4,3.0,0,0,0,0,0,0,w/d hookups,attached garage
2900,SF bay area,duplex,1200,3,2.0,0,0,1,0,0,0,laundry on site,attached garage
1600,SF bay area,condo,787,1,1.0,1,1,1,1,0,1,w/d in unit,attached garage
2400,SF bay area,house,700,2,1.0,1,1,1,0,0,0,w/d hookups,na
3775,SF bay area,duplex,1200,2,1.5,0,0,1,0,0,0,w/d in unit,carport
2920,SF bay area,apartment,736,2,2.0,1,1,0,0,0,0,w/d in unit,na
4270,SF bay area,apartment,1114,2,2.0,0,0,1,0,0,0,na,na
3700,SF bay area,apartment,1432,2,2.0,0,0,1,1,0,0,na,na
2795,SF bay area,apartment,840,2,1.5,1,0,1,0,0,0,laundry on site,carport
2600,SF bay area,house,1900,3,2.5,1,0,1,0,0,0,w/d in unit,attached garage
3380,SF bay area,townhouse,1643,3,3.0,0,0,0,0,0,0,w/d in unit,attached garage
6850,SF bay area,house,2571,5,4.0,0,0,0,0,0,0,laundry on site,detached garage
3800,SF bay area,townhouse,1350,3,2.5,0,0,0,0,0,0,w/d in unit,detached garage
3400,SF bay area,house,1000,2,1.0,0,0,0,0,0,0,laundry in bldg,street parking
2070,SF bay area,apartment,813,1,1.0,1,1,0,1,0,0,w/d in unit,detached garage
2750,SF bay area,in-law,520,1,1.0,0,0,0,0,0,0,w/d in unit,street parking
5500,SF bay area,apartment,1247,2,2.0,0,0,0,0,0,1,w/d in unit,na
5800,SF bay area,house,1300,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
2795,SF bay area,apartment,900,2,1.0,0,0,1,0,0,0,laundry in bldg,carport
2588,SF bay area,duplex,700,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
2500,SF bay area,condo,937,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1995,SF bay area,apartment,700,1,1.0,1,0,1,0,0,0,laundry in bldg,off-street parking
1820,SF bay area,apartment,550,1,1.0,0,0,0,0,0,0,laundry in bldg,street parking
2700,SF bay area,apartment,800,1,1.0,0,0,0,0,0,0,laundry in bldg,street parking
2895,SF bay area,condo,1301,2,2.0,1,1,0,0,0,0,w/d in unit,detached garage
2695,SF bay area,apartment,652,1,1.0,1,1,0,0,1,0,w/d in unit,carport
4795,SF bay area,house,1200,3,2.5,1,1,1,0,0,0,w/d in unit,off-street parking
1645,SF bay area,apartment,325,0,1.0,0,0,1,0,0,0,laundry in bldg,off-street parking
4790,SF bay area,apartment,902,1,1.0,0,0,1,0,0,0,na,na
2600,SF bay area,apartment,825,2,1.0,0,0,1,0,0,0,laundry on site,carport
2600,SF bay area,apartment,825,2,1.0,0,0,1,0,0,0,laundry on site,carport
2995,SF bay area,apartment,800,1,1.0,0,0,0,0,0,0,laundry on site,off-street parking
3155,SF bay area,apartment,1040,2,2.5,1,1,0,0,0,0,w/d in unit,carport
2200,SF bay area,condo,750,1,1.0,1,1,1,1,0,1,w/d in unit,attached garage
4900,SF bay area,apartment,600,1,1.0,1,1,0,0,0,1,laundry in bldg,attached garage
1700,SF bay area,apartment,375,1,1.0,1,1,0,0,0,0,w/d in unit,off-street parking
3600,SF bay area,house,1800,3,2.0,1,1,0,0,0,0,w/d in unit,attached garage
1850,SF bay area,apartment,350,1,1.0,1,1,0,0,0,0,w/d in unit,street parking
3800,SF bay area,house,2400,3,2.5,1,1,1,0,0,0,w/d in unit,attached garage
3200,SF bay area,house,1530,3,3.5,1,1,0,0,0,0,w/d in unit,attached garage
2100,SF bay area,house,1635,3,2.0,1,1,1,0,0,0,w/d in unit,attached garage
3600,SF bay area,house,2400,3,2.5,1,1,0,0,1,0,w/d in unit,attached garage
2200,SF bay area,apartment,400,1,1.0,0,0,0,0,0,0,w/d in unit,off-street parking
3569,SF bay area,apartment,1398,3,3.0,0,0,1,0,0,0,na,na
3600,SF bay area,house,2400,3,2.5,1,1,0,0,0,0,laundry in bldg,attached garage
1875,SF bay area,condo,478,1,1.0,1,1,0,1,0,0,w/d in unit,attached garage
2400,SF bay area,apartment,1050,2,1.5,0,0,1,0,0,0,laundry on site,carport
4650,SF bay area,condo,824,1,1.0,1,1,1,0,0,0,w/d in unit,attached garage
5300,SF bay area,house,1450,5,3.0,1,1,1,0,0,0,laundry on site,attached garage
2500,SF bay area,apartment,450,0,1.0,0,0,1,0,0,0,laundry in bldg,attached garage
1900,stockton,house,1400,3,2.0,1,1,1,0,0,0,na,na
3995,SF bay area,apartment,1000,1,1.0,1,1,1,0,0,0,laundry in bldg,attached garage
4795,SF bay area,apartment,1200,2,1.0,1,1,1,0,0,0,laundry in bldg,attached garage
3650,SF bay area,condo,1034,2,2.0,0,1,1,0,0,0,w/d in unit,attached garage
5200,SF bay area,house,1925,4,2.5,0,0,0,0,0,0,w/d in unit,attached garage
5655,SF bay area,house,1860,4,2.5,0,0,1,0,0,0,w/d in unit,attached garage
3475,SF bay area,house,1916,3,2.5,0,0,1,0,0,0,w/d in unit,attached garage
5500,SF bay area,apartment,1800,2,1.5,1,0,1,0,0,0,laundry in bldg,attached garage
2725,SF bay area,apartment,401,0,1.0,1,1,0,0,0,0,w/d in unit,detached garage
2195,SF bay area,apartment,700,1,1.0,1,0,1,0,0,0,laundry on site,carport
4490,SF bay area,condo,1650,3,2.0,1,1,0,0,0,0,na,attached garage
3025,SF bay area,apartment,1050,2,2.0,0,0,0,0,0,0,laundry in bldg,attached garage
2595,SF bay area,apartment,725,1,1.0,1,1,1,0,0,0,laundry on site,carport
2300,SF bay area,house,965,2,1.5,0,1,1,0,0,0,w/d hookups,attached garage
2850,SF bay area,apartment,1008,2,1.0,1,1,0,0,0,0,w/d in unit,carport
1950,SF bay area,apartment,450,1,1.0,0,0,0,0,0,1,w/d in unit,street parking
5380,SF bay area,apartment,952,2,2.0,1,1,0,0,0,1,w/d in unit,street parking
2800,SF bay area,house,800,1,1.0,0,0,0,0,0,1,w/d in unit,carport
4380,SF bay area,apartment,1156,2,2.0,0,0,1,0,0,0,na,na
2775,SF bay area,apartment,1012,2,2.0,0,0,0,0,0,0,w/d in unit,attached garage
2900,SF bay area,apartment,600,1,1.0,0,0,0,0,0,0,no laundry on site,street parking
2725,SF bay area,condo,800,1,1.0,0,0,0,0,0,0,laundry in bldg,attached garage
7500,SF bay area,house,1550,5,2.0,0,0,0,0,0,0,w/d hookups,street parking
4565,SF bay area,apartment,1106,2,2.0,0,0,1,0,0,0,na,na
3995,SF bay area,house,1192,3,0.0,0,0,0,0,0,0,w/d in unit,na
3800,SF bay area,house,1325,3,2.0,0,0,0,0,0,0,w/d hookups,attached garage
2850,SF bay area,apartment,1050,2,1.0,0,0,0,0,0,0,laundry on site,attached garage
7100,SF bay area,condo,2000,3,3.5,0,0,1,0,0,0,w/d in unit,attached garage
2350,ventura county,apartment,1188,2,2.0,1,1,0,0,0,0,w/d in unit,carport
1695,SF bay area,apartment,450,1,1.0,0,0,0,0,0,0,laundry on site,street parking
3200,SF bay area,townhouse,1420,3,2.5,0,0,0,0,0,0,na,attached garage
3611,SF bay area,apartment,1511,3,3.0,1,1,0,0,0,0,w/d in unit,na
3695,SF bay area,apartment,1200,3,2.0,1,0,0,0,0,0,laundry on site,detached garage
1795,SF bay area,apartment,450,0,1.0,0,0,0,0,0,0,laundry on site,street parking
3410,SF bay area,apartment,1155,2,2.0,0,0,1,0,0,0,na,na
3595,SF bay area,townhouse,1600,2,2.5,0,0,0,0,0,0,w/d in unit,off-street parking
